Count,SL.,SP.,NSP.,NE.,SM.,FR.,OF.,RES.,IR.,PH.,RP.,GS.,FG.,OG.,sub_no,clusters,,,
24,1,0,0,0,1,0,0,0,0,1,0,1,0,0,26,SL.GS.SM.PH.,,,
28,1,0,0,0,1,0,0,0,0,1,0,1,0,0,26,SL.GS.SM.PH.,,,
36,1,0,0,0,1,0,0,0,0,1,0,1,0,0,26,SL.GS.SM.PH.,,,
62,1,0,0,0,1,0,0,0,0,1,0,1,0,0,26,SL.GS.SM.PH.,,,
20,1,0,0,1,0,0,0,0,0,1,0,0,1,0,26,SL.FG.NE.PH.,,,
34,1,0,0,1,0,0,0,0,0,1,0,0,1,0,26,SL.FG.NE.PH.,,,
101,1,0,0,1,0,0,0,0,0,1,0,0,1,0,26,SL.FG.NE.PH.,,,
115,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26,SL.GS.NE.PH.,,,
118,1,0,0,1,0,0,0,0,0,1,0,0,1,0,26,SL.FG.NE.PH.,,,
12,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
55,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
146,1,0,0,0,1,0,0,0,0,1,0,0,1,0,27,SL.FG.SM.PH.,,,
44,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
22,1,0,0,0,1,0,0,0,0,1,0,0,1,0,27,SL.FG.SM.PH.,,,
24,1,0,0,0,1,0,0,0,0,1,0,0,0,1,27,SL.OG.SM.PH.,,,
81,1,0,0,0,1,0,0,0,0,1,0,0,1,0,27,SL.FG.SM.PH.,,,
26,1,0,0,0,1,0,0,0,0,1,0,1,0,0,27,SL.GS.SM.PH.,,,
20,1,0,0,0,1,0,0,0,0,1,0,0,1,0,27,SL.FG.SM.PH.,,,
11,1,0,0,0,1,0,0,0,0,1,0,1,0,0,27,SL.GS.SM.PH.,,,
65,1,0,0,0,1,0,0,0,0,1,0,0,1,0,27,SL.FG.SM.PH.,,,
98,1,0,0,0,1,0,0,0,0,1,0,0,1,0,27,SL.FG.SM.PH.,,,
31,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
71,1,0,0,0,1,0,0,0,0,1,0,0,1,0,27,SL.FG.SM.PH.,,,
40,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
23,1,0,0,0,1,0,0,0,0,1,0,0,1,0,27,SL.FG.SM.PH.,,,
82,1,0,0,0,1,0,0,0,0,1,0,0,1,0,27,SL.FG.SM.PH.,,,
18,1,0,0,0,1,0,0,0,0,1,0,0,1,0,27,SL.FG.SM.PH.,,,
25,0,1,0,0,1,0,0,0,0,1,0,0,1,0,27,SP.FG.SM.PH.,,,
95,1,0,0,0,1,0,0,0,0,1,0,0,1,0,27,SL.FG.SM.PH.,,,
58,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
119,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
39,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
26,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
29,1,0,0,0,1,0,0,0,0,1,0,0,1,0,27,SL.FG.SM.PH.,,,
87,1,0,0,0,1,0,0,0,0,1,0,0,1,0,27,SL.FG.SM.PH.,,,
42,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
16,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
18,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
143,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
111,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
21,0,0,1,1,0,0,0,0,0,1,0,0,1,0,27,NSP.FG.NE.PH.,,,
59,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
59,1,0,0,0,1,0,0,0,0,1,0,0,1,0,27,SL.FG.SM.PH.,,,
40,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
128,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
56,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
56,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,27,SP.FG.SM.PH.,,,
27,0,1,0,0,1,0,0,0,0,1,0,0,1,0,27,SP.FG.SM.PH.,,,
11,0,1,0,0,1,0,0,0,0,1,0,0,1,0,27,SP.FG.SM.PH.,,,
20,0,1,0,0,1,0,0,0,0,1,0,0,1,0,27,SP.FG.SM.PH.,,,
2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,27,SL.FG.SM.PH.,,,
51,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
197,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
22,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
75,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,27,SP.FG.NE.PH.,,,
13,0,1,0,0,1,0,0,0,0,1,0,0,1,0,27,SP.FG.SM.PH.,,,
19,0,1,0,0,1,0,0,0,0,1,0,0,1,0,27,SP.FG.SM.PH.,,,
7,0,1,0,1,0,0,0,0,0,1,0,0,1,0,27,SP.FG.NE.PH.,,,
9,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,27,SL.FG.SM.PH.,,,
9,1,0,0,0,1,0,0,0,0,1,0,0,1,0,27,SL.FG.SM.PH.,,,
60,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
10,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
28,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
63,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
109,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,27,SP.FG.NE.PH.,,,
18,0,1,0,0,1,0,0,0,0,1,0,0,1,0,27,SP.FG.SM.PH.,,,
4,0,1,0,0,1,0,0,0,0,1,0,0,1,0,27,SP.FG.SM.PH.,,,
1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,27,SP.FG.NE.PH.,,,
23,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
43,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
148,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
30,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
10,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
76,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
52,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
78,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
138,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
50,1,0,0,1,0,0,0,0,0,1,0,0,1,0,27,SL.FG.NE.PH.,,,
145,1,0,0,1,0,0,0,0,1,0,0,0,1,0,28,SL.FG.NE.IR.,,,
14,1,0,0,1,0,0,0,0,1,0,0,1,0,0,28,SL.GS.NE.IR.,,,
85,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
19,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
29,1,0,0,1,0,0,0,0,0,1,0,0,1,0,28,SL.FG.NE.PH.,,,
4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,28,SL.FG.NE.PH.,,,
76,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
103,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
27,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
116,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
26,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
63,1,0,0,1,0,0,0,0,0,1,0,0,1,0,28,SL.FG.NE.PH.,,,
123,1,0,0,0,1,0,0,0,0,1,0,0,1,0,28,SL.FG.SM.PH.,,,
34,1,0,0,0,1,0,0,0,0,1,0,1,0,0,28,SL.GS.SM.PH.,,,
77,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
53,1,0,0,1,0,0,0,0,0,0,1,1,0,0,28,SL.GS.NE.RP.,,,
76,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
144,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
15,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
10,1,0,0,1,0,0,0,0,0,1,0,0,1,0,28,SL.FG.NE.PH.,,,
47,1,0,0,0,1,0,0,0,0,1,0,1,0,0,28,SL.GS.SM.PH.,,,
53,1,0,0,0,1,0,0,0,0,1,0,0,1,0,28,SL.FG.SM.PH.,,,
21,1,0,0,0,1,0,0,0,0,1,0,1,0,0,28,SL.GS.SM.PH.,,,
58,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,28,SL.FG.NE.PH.,,,
18,1,0,0,0,1,0,0,0,0,1,0,0,1,0,28,SL.FG.SM.PH.,,,
11,1,0,0,0,1,0,0,0,0,1,0,1,0,0,28,SL.GS.SM.PH.,,,
27,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
73,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
17,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
26,1,0,0,1,0,0,0,0,0,1,0,0,1,0,28,SL.FG.NE.PH.,,,
2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,28,SL.FG.NE.PH.,,,
79,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
6,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
95,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,28,SL.FG.NE.PH.,,,
41,1,0,0,0,1,0,0,0,0,1,0,0,1,0,28,SL.FG.SM.PH.,,,
20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,28,SL.GS.SM.PH.,,,
44,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
101,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
6,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
74,1,0,0,1,0,0,0,0,0,0,1,1,0,0,28,SL.GS.NE.RP.,,,
42,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
27,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
18,1,0,0,1,0,0,0,0,0,1,0,0,1,0,28,SL.FG.NE.PH.,,,
119,1,0,0,0,1,0,0,0,0,1,0,0,1,0,28,SL.FG.SM.PH.,,,
12,1,0,0,1,0,0,0,0,0,1,0,0,1,0,28,SL.FG.NE.PH.,,,
115,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
123,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
33,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
127,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
73,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
21,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
44,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
13,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
103,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
29,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
22,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
112,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
40,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
80,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
20,1,0,0,1,0,0,0,0,0,1,0,0,1,0,28,SL.FG.NE.PH.,,,
36,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
24,1,0,0,1,0,0,0,0,0,1,0,0,1,0,28,SL.FG.NE.PH.,,,
47,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,28,SL.FG.NE.PH.,,,
35,1,0,0,0,1,0,0,0,0,1,0,0,1,0,28,SL.FG.SM.PH.,,,
85,1,0,0,0,1,0,0,0,0,1,0,1,0,0,28,SL.GS.SM.PH.,,,
3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
23,1,0,0,1,0,0,0,0,0,1,0,1,0,0,28,SL.GS.NE.PH.,,,
22,0,0,1,0,1,0,0,0,0,1,0,0,1,0,29,NSP.FG.SM.PH.,,,
33,1,0,0,0,1,0,0,0,1,0,0,0,1,0,29,SL.FG.SM.IR.,,,
189,1,0,0,1,0,0,0,0,0,1,0,0,1,0,29,SL.FG.NE.PH.,,,
124,1,0,0,0,1,0,0,0,0,1,0,0,1,0,29,SL.FG.SM.PH.,,,
46,1,0,0,1,0,0,0,0,0,1,0,0,1,0,29,SL.FG.NE.PH.,,,
91,1,0,0,0,1,0,0,0,0,1,0,0,1,0,29,SL.FG.SM.PH.,,,
30,1,0,0,1,0,0,0,0,0,1,0,0,1,0,29,SL.FG.NE.PH.,,,
67,1,0,0,0,1,0,0,0,1,0,0,0,1,0,29,SL.FG.SM.IR.,,,
353,1,0,0,1,0,0,0,0,0,1,0,0,1,0,29,SL.FG.NE.PH.,,,
282,1,0,0,0,1,0,0,0,0,1,0,0,1,0,29,SL.FG.SM.PH.,,,
414,1,0,0,1,0,0,0,0,0,1,0,0,1,0,29,SL.FG.NE.PH.,,,
104,1,0,0,0,1,0,0,0,0,1,0,0,1,0,29,SL.FG.SM.PH.,,,
364,1,0,0,1,0,0,0,0,0,1,0,0,1,0,29,SL.FG.NE.PH.,,,
92,1,0,0,0,1,0,0,0,0,1,0,0,1,0,29,SL.FG.SM.PH.,,,
143,1,0,0,1,0,0,0,0,1,0,0,0,1,0,29,SL.FG.NE.IR.,,,
16,1,0,0,0,1,0,0,0,0,1,0,0,1,0,29,SL.FG.SM.PH.,,,
22,0,0,1,0,1,0,0,0,0,1,0,0,1,0,29,NSP.FG.SM.PH.,,,
12,1,0,0,0,1,0,0,0,1,0,0,0,1,0,29,SL.FG.SM.IR.,,,
12,1,0,0,0,1,0,0,0,0,1,0,0,1,0,29,SL.FG.SM.PH.,,,
182,1,0,0,1,0,0,0,0,0,1,0,0,1,0,29,SL.FG.NE.PH.,,,
71,1,0,0,1,0,0,0,0,0,1,0,0,1,0,29,SL.FG.NE.PH.,,,
69,1,0,0,0,1,0,0,1,0,0,0,0,1,0,29,SL.FG.SM.RES.,,,
8,1,0,0,1,0,0,0,0,0,1,0,0,1,0,29,SL.FG.NE.PH.,,,
69,1,0,0,1,0,0,0,0,1,0,0,1,0,0,29,SL.GS.NE.IR.,,,
104,1,0,0,1,0,0,0,0,1,0,0,0,1,0,29,SL.FG.NE.IR.,,,
42,1,0,0,0,1,0,0,0,0,1,0,0,1,0,29,SL.FG.SM.PH.,,,
164,1,0,0,1,0,0,0,0,0,1,0,0,1,0,29,SL.FG.NE.PH.,,,
24,1,0,0,1,0,0,0,0,0,1,0,1,0,0,29,SL.GS.NE.PH.,,,
14,1,0,0,1,0,0,0,0,0,1,0,0,1,0,29,SL.FG.NE.PH.,,,
12,1,0,0,1,0,0,0,0,0,1,0,0,1,0,29,SL.FG.NE.PH.,,,
104,1,0,0,1,0,0,0,0,0,0,1,0,1,0,29,SL.FG.NE.RP.,,,
18,1,0,0,1,0,0,0,0,0,1,0,0,1,0,29,SL.FG.NE.PH.,,,
17,0,0,1,1,0,0,0,0,0,1,0,0,1,0,29,NSP.FG.NE.PH.,,,
21,1,0,0,1,0,0,0,0,0,1,0,0,1,0,29,SL.FG.NE.PH.,,,
158,1,0,0,1,0,0,0,0,0,1,0,0,1,0,29,SL.FG.NE.PH.,,,
70,1,0,0,1,0,0,0,0,0,1,0,0,1,0,29,SL.FG.NE.PH.,,,
46,1,0,0,1,0,0,0,0,0,1,0,0,1,0,30,SL.FG.NE.PH.,,,
24,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
65,1,0,0,1,0,0,0,0,0,1,0,0,1,0,30,SL.FG.NE.PH.,,,
182,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
14,1,0,0,1,0,0,0,0,0,1,0,0,1,0,30,SL.FG.NE.PH.,,,
13,1,0,0,1,0,0,0,0,1,0,0,0,1,0,30,SL.FG.NE.IR.,,,
27,1,0,0,0,1,0,0,0,1,0,0,1,0,0,30,SL.GS.SM.IR.,,,
86,1,0,0,0,1,0,0,0,1,0,0,0,1,0,30,SL.FG.SM.IR.,,,
28,1,0,0,1,0,0,0,0,1,0,0,0,1,0,30,SL.FG.NE.IR.,,,
35,1,0,0,1,0,0,0,0,1,0,0,1,0,0,30,SL.GS.NE.IR.,,,
71,1,0,0,1,0,0,0,0,1,0,0,0,1,0,30,SL.FG.NE.IR.,,,
54,1,0,0,1,0,0,0,0,1,0,0,1,0,0,30,SL.GS.NE.IR.,,,
18,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
29,1,0,0,1,0,0,0,0,0,1,0,0,1,0,30,SL.FG.NE.PH.,,,
21,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
29,1,0,0,1,0,0,0,0,0,1,0,0,1,0,30,SL.FG.NE.PH.,,,
36,1,0,0,1,0,0,0,0,1,0,0,0,1,0,30,SL.FG.NE.IR.,,,
19,1,0,0,1,0,0,0,0,1,0,0,1,0,0,30,SL.GS.NE.IR.,,,
81,1,0,0,1,0,0,0,0,1,0,0,0,1,0,30,SL.FG.NE.IR.,,,
13,1,0,0,1,0,0,0,0,1,0,0,1,0,0,30,SL.GS.NE.IR.,,,
5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,30,SP.GS.NE.IR.,,,
22,0,1,0,0,1,0,0,0,1,0,0,1,0,0,30,SP.GS.SM.IR.,,,
17,0,1,0,0,1,0,0,0,0,1,0,1,0,0,30,SP.GS.SM.PH.,,,
2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,30,SP.GS.SM.RP.,,,
10,1,0,0,0,1,0,0,0,0,0,1,1,0,0,30,SL.GS.SM.RP.,,,
31,1,0,0,1,0,0,0,0,0,0,1,1,0,0,30,SL.GS.NE.RP.,,,
3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
48,1,0,0,1,0,0,0,0,0,1,0,0,1,0,30,SL.FG.NE.PH.,,,
28,0,1,0,1,0,0,0,0,0,1,0,0,1,0,30,SP.FG.NE.PH.,,,
19,1,0,0,1,0,0,0,0,0,1,0,0,1,0,30,SL.FG.NE.PH.,,,
33,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
67,1,0,0,1,0,0,0,0,0,1,0,0,1,0,30,SL.FG.NE.PH.,,,
69,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
103,1,0,0,1,0,0,0,0,0,1,0,0,1,0,30,SL.FG.NE.PH.,,,
25,1,0,0,0,1,0,0,0,0,1,0,0,1,0,30,SL.FG.SM.PH.,,,
33,1,0,0,0,1,0,0,0,0,1,0,1,0,0,30,SL.GS.SM.PH.,,,
1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,30,SL.GS.SM.IR.,,,
56,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
55,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
31,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
123,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
188,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
19,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
49,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
47,1,0,0,1,0,0,0,0,0,1,0,0,1,0,30,SL.FG.NE.PH.,,,
3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,30,SL.GS.SM.PH.,,,
23,0,1,0,0,1,0,0,0,0,1,0,1,0,0,30,SP.GS.SM.PH.,,,
3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,30,SL.GS.SM.PH.,,,
42,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
47,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
59,0,1,0,1,0,0,0,0,0,1,0,1,0,0,30,SP.GS.NE.PH.,,,
23,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
29,0,1,0,1,0,0,0,0,0,1,0,1,0,0,30,SP.GS.NE.PH.,,,
59,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
35,0,0,1,1,0,0,0,0,0,1,0,1,0,0,30,NSP.GS.NE.PH.,,,
123,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
111,0,1,0,1,0,0,0,0,0,1,0,1,0,0,30,SP.GS.NE.PH.,,,
45,0,1,0,1,0,0,0,0,0,1,0,1,0,0,30,SP.GS.NE.PH.,,,
65,0,1,0,1,0,0,0,0,0,1,0,1,0,0,30,SP.GS.NE.PH.,,,
62,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
48,0,1,0,1,0,0,0,0,0,1,0,1,0,0,30,SP.GS.NE.PH.,,,
70,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
33,1,0,0,1,0,0,0,0,0,1,0,0,1,0,30,SL.FG.NE.PH.,,,
38,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
39,0,1,0,1,0,0,0,0,0,1,0,1,0,0,30,SP.GS.NE.PH.,,,
13,0,1,0,1,0,0,0,0,0,1,0,1,0,0,30,SP.GS.NE.PH.,,,
5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,30,SP.GS.NE.PH.,,,
16,1,0,0,1,0,0,0,1,0,0,0,1,0,0,30,SL.GS.NE.RES.,,,
24,0,1,0,1,0,0,0,0,0,1,0,1,0,0,30,SP.GS.NE.PH.,,,
7,0,1,0,1,0,0,0,0,1,0,0,1,0,0,30,SP.GS.NE.IR.,,,
30,1,0,0,1,0,0,0,0,1,0,0,1,0,0,30,SL.GS.NE.IR.,,,
47,0,1,0,1,0,0,0,0,1,0,0,1,0,0,30,SP.GS.NE.IR.,,,
12,0,1,0,1,0,0,0,0,1,0,0,0,1,0,30,SP.FG.NE.IR.,,,
73,1,0,0,1,0,0,0,0,1,0,0,0,1,0,30,SL.FG.NE.IR.,,,
41,0,1,0,1,0,0,0,0,1,0,0,0,1,0,30,SP.FG.NE.IR.,,,
133,1,0,0,1,0,0,0,0,1,0,0,0,1,0,30,SL.FG.NE.IR.,,,
20,1,0,0,1,0,0,0,0,0,1,0,0,1,0,30,SL.FG.NE.PH.,,,
25,1,0,0,1,0,0,0,0,0,1,0,1,0,0,30,SL.GS.NE.PH.,,,
1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,30,SP.GS.NE.PH.,,,
48,0,1,0,1,0,0,0,0,0,0,1,1,0,0,30,SP.GS.NE.RP.,,,
91,0,1,0,1,0,0,0,0,0,1,0,1,0,0,30,SP.GS.NE.PH.,,,
31,1,0,0,1,0,0,0,0,0,1,0,0,1,0,31,SL.FG.NE.PH.,,,
26,1,0,0,1,0,0,0,0,0,1,0,1,0,0,31,SL.GS.NE.PH.,,,
280,1,0,0,1,0,0,0,0,0,1,0,0,1,0,31,SL.FG.NE.PH.,,,
69,1,0,0,0,1,0,0,0,0,1,0,0,1,0,31,SL.FG.SM.PH.,,,
139,1,0,0,1,0,0,0,0,0,1,0,0,1,0,31,SL.FG.NE.PH.,,,
67,1,0,0,0,1,0,0,0,0,1,0,0,1,0,31,SL.FG.SM.PH.,,,
147,1,0,0,1,0,0,0,0,0,1,0,0,1,0,31,SL.FG.NE.PH.,,,
19,0,1,0,1,0,0,0,0,0,1,0,0,1,0,31,SP.FG.NE.PH.,,,
202,1,0,0,1,0,0,0,0,0,1,0,0,1,0,31,SL.FG.NE.PH.,,,
43,1,0,0,1,0,0,0,0,1,0,0,1,0,0,31,SL.GS.NE.IR.,,,
29,1,0,0,1,0,0,0,0,0,1,0,0,1,0,31,SL.FG.NE.PH.,,,
